number,value,datetime_start,datetime_complete,duration,params_D1_freq,params_D1_weight,params_D2_freq,params_D2_weight,params_FSNtoD1_w,params_FSNtoD2_w,params_delay_delta,params_weight_delta,state
124,2.78997708420055,2024-01-26 03:57:22.419235,2024-01-26 03:58:23.444153,0 days 00:01:01.024918,1287.9425235527144,0.5346154860376265,1094.4780270957644,0.4812239283674195,5.73255699914794,4.63312698273507,0.07638889206989952,0.27792154479265996,COMPLETE
125,2.6930920388210695,2024-01-26 03:57:36.689408,2024-01-26 03:58:38.308050,0 days 00:01:01.618642,1280.7397086764008,0.5370045289066324,1075.6396710450206,0.4420316100748553,5.719903113049257,4.664262354890553,0.3706063781337805,0.16422947805640237,COMPLETE
126,3.453467548759439,2024-01-26 03:58:08.014199,2024-01-26 03:59:06.457263,0 days 00:00:58.443064,1002.829491030042,0.5215833669161517,1073.8063673026866,0.44126923723102945,5.726672526504036,5.44417389525071,0.09406992767938627,0.6083478394153884,COMPLETE
127,2.7200292180969363,2024-01-26 03:58:38.302366,2024-01-26 03:59:40.304722,0 days 00:01:02.002356,1278.31265675201,0.5234282128405946,1075.1059915750996,0.4404226619067114,5.806152769371474,4.458479191365583,0.4304056628692964,0.6060231900520514,COMPLETE
128,2.51927996277899,2024-01-26 03:58:38.314957,2024-01-26 03:59:40.295999,0 days 00:01:01.981042,1277.669454986407,0.5192761842299418,1071.4402985213715,0.42512033745663547,5.692226511042045,5.533109632544979,0.34859938595652695,0.6055666099159213,COMPLETE
129,5.947151331946585,2024-01-26 03:59:06.758261,2024-01-26 04:00:00.637829,0 days 00:00:53.879568,1267.742293934443,0.5238907619476562,1082.8710210803138,0.3506024922795326,5.8186845068726045,5.712498237938543,0.4242920865177001,0.5559431882331362,COMPLETE
130,3.3341911198311456,2024-01-26 03:59:40.307518,2024-01-26 04:00:25.115384,0 days 00:00:44.807866,1075.7132176717132,0.5376537439464257,1083.043854334823,0.46785075169722895,5.881320108799321,5.538464579779572,0.3550864168888443,0.5480728093250045,COMPLETE
131,3.7301945674278243,2024-01-26 03:59:40.309284,2024-01-26 04:00:38.809889,0 days 00:00:58.500605,1267.9210196678796,0.5385597664346856,1072.0798759338977,0.4245405509475027,5.606209181865978,5.5488751485838925,0.3506590659220661,0.6475615222039053,COMPLETE
132,2.7954689168522053,2024-01-26 04:00:00.645706,2024-01-26 04:00:59.447146,0 days 00:00:58.801440,1276.0732718578174,0.5384108300492683,1081.9434552024704,0.46806044133763375,5.874493772280473,5.384849811446164,0.39895976334225264,0.17281854611444564,COMPLETE
133,3.2526645930227853,2024-01-26 04:00:25.151319,2024-01-26 04:01:37.365448,0 days 00:01:12.214129,1268.8194074037724,0.5181301536211247,1069.839632475216,0.4272174024895902,5.614512209004067,5.62402628469557,0.39828614822590297,0.6346419378708286,COMPLETE
134,2.366382439019571,2024-01-26 04:00:38.814575,2024-01-26 04:01:37.372046,0 days 00:00:58.557471,1277.147447776339,0.5200031636398603,1079.8707563805162,0.4331951908773104,5.601872754402064,5.385598474109321,0.24270193690636657,0.1807353463408331,COMPLETE
135,3.445478779240836,2024-01-26 04:00:59.452196,2024-01-26 04:01:58.057389,0 days 00:00:58.605193,1292.0107874743367,0.5177729098945214,1067.8201893382502,0.43191535859030894,5.694658975550593,4.072528660621068,0.24712335134886088,0.6224612479962971,COMPLETE
136,2.9980985688650343,2024-01-26 04:01:37.374068,2024-01-26 04:02:24.311553,0 days 00:00:46.937485,1292.2289507382263,0.5111173656834258,1090.8792697469598,0.4973988099557856,5.68190489065275,5.317036545503489,0.24396524533077488,0.19392818184679164,COMPLETE
137,4.55709094850862,2024-01-26 04:01:37.378052,2024-01-26 04:02:40.237772,0 days 00:01:02.859720,1291.7186005595972,0.5113697762008024,855.3039957393894,0.493656287639621,5.689489662622578,4.849726220259982,0.3764892245538196,0.18528418390454368,COMPLETE
138,2.6559527625583463,2024-01-26 04:01:58.060276,2024-01-26 04:02:59.643056,0 days 00:01:01.582780,1277.6969860211063,0.5258278519188322,1090.3586432012244,0.4971458945650343,5.688216000602326,5.465798296647439,0.30364191886458525,0.19214465777418469,COMPLETE
139,2.74960818391897,2024-01-26 04:02:24.322828,2024-01-26 04:03:27.827240,0 days 00:01:03.504412,1277.186526513463,0.5266032013990731,1080.2237665665289,0.4224569422992652,5.604323040398589,5.454687304278547,0.043437051294983306,0.1366894202805063,COMPLETE
140,3.9050288767236068,2024-01-26 04:02:41.216377,2024-01-26 04:03:57.135332,0 days 00:01:15.918955,1280.1083055441886,0.5275019771980242,1086.4385658957128,0.4194955436569566,6.370547947549362,5.689240002689701,0.3036529121456637,0.11212260501537713,COMPLETE
141,4.548578040282705,2024-01-26 04:02:59.648711,2024-01-26 04:03:57.133873,0 days 00:00:57.485162,1256.908891824994,0.49920162235049814,1052.6298643885361,0.4125303068638154,5.602738051359198,5.6437440496886015,0.327927129792031,0.1104111616413068,COMPLETE
142,6.214508454831687,2024-01-26 04:03:27.901219,2024-01-26 04:04:16.964197,0 days 00:00:49.062978,1299.4855541378722,0.5006233316183102,1051.6120576350536,0.41808403573148906,5.772092520397684,5.6393870956309735,0.21888708059186301,0.5795901135583191,COMPLETE
143,2.669884485987578,2024-01-26 04:03:57.143797,2024-01-26 04:04:40.596194,0 days 00:00:43.452397,1250.87498028846,0.5341560393477188,1040.6652298703932,0.4547130159726283,5.775990184875266,5.276464204875689,0.16516169018156696,0.6877504896158286,COMPLETE
144,2.576851989649449,2024-01-26 04:03:57.149034,2024-01-26 04:04:56.127725,0 days 00:00:58.978691,1299.4995869561103,0.5340593684331443,1041.4109888522958,0.4866595781219282,5.754736529566996,5.583556774267617,0.21894462496755934,0.5760203359152448,COMPLETE
145,4.883745667204146,2024-01-26 04:04:17.197710,2024-01-26 04:05:14.261826,0 days 00:00:57.064116,1252.0593517606724,0.35069433763816904,1043.2284881869584,0.43045616376568524,5.735966643644851,5.268250356623556,0.157206006580348,0.24639461968699305,COMPLETE
146,3.5275675386181184,2024-01-26 04:04:40.983934,2024-01-26 04:05:37.956864,0 days 00:00:56.972930,1286.73925410315,0.5203330961682797,1064.7062876550372,0.4368323825147353,5.643443990352104,5.579069823361386,0.356693432235358,0.2563559472836428,COMPLETE
147,4.07273179811438,2024-01-26 04:04:56.133847,2024-01-26 04:05:52.480961,0 days 00:00:56.347114,1017.8081184562375,0.5499891459503492,1065.3489963896436,0.4877523035006711,7.051063216443153,5.592357058341813,0.2302484190857416,0.23878815860374603,COMPLETE
148,2.488795602236409,2024-01-26 04:05:14.266874,2024-01-26 04:06:13.535294,0 days 00:00:59.268420,1286.846280737658,0.5338317457156101,1062.2146023358866,0.4853723385836865,5.649200283506954,5.590289767237991,0.22911791802422146,0.5753029420353292,COMPLETE
149,3.47117094821876,2024-01-26 04:05:38.080703,2024-01-26 04:06:37.797325,0 days 00:00:59.716622,1299.3636432719807,0.43690743902376666,1034.0357218816064,0.4868444903072984,5.812759677497348,5.5036582618433485,0.23930273966084484,0.5872425860192357,COMPLETE
150,2.7871431620946274,2024-01-26 04:05:52.487168,2024-01-26 04:06:51.179251,0 days 00:00:58.692083,1263.2237278183175,0.5326313422669258,1078.1814572272724,0.4907776404708497,5.806114780999434,5.403394942097586,0.3462586891841012,0.5305423965300619,COMPLETE
151,2.5082302925229967,2024-01-26 04:06:13.539313,2024-01-26 04:07:11.919133,0 days 00:00:58.379820,1299.3075655280165,0.5325321352376454,1076.4252841320022,0.49031297174635263,5.665630312311111,5.507390253772791,0.21241917260157456,0.5940628957815225,COMPLETE
152,2.4180680739626985,2024-01-26 04:06:51.169387,2024-01-26 04:07:42.557531,0 days 00:00:51.388144,1285.6795355522129,0.5322167860873945,1075.4286095674836,0.4586605141250056,5.638817443522142,5.4060055942832586,0.2104045227670017,0.6672640695990328,COMPLETE
153,2.4333669926133137,2024-01-26 04:06:51.184577,2024-01-26 04:07:57.702669,0 days 00:01:06.518092,1285.7211954201068,0.5420284276458904,1059.496330899349,0.48427546555817036,5.725257322274596,5.737692937684137,0.20851954875497652,0.5617037513733893,COMPLETE
154,2.5676434347173585,2024-01-26 04:07:11.925214,2024-01-26 04:08:13.669324,0 days 00:01:01.744110,1287.2302079140184,0.5327249132663532,1071.3659875287779,0.501719749087206,5.65945836517482,5.559860854229357,0.21109849733510774,0.612801256756682,COMPLETE
155,2.5919924525187072,2024-01-26 04:07:42.800183,2024-01-26 04:08:41.746714,0 days 00:00:58.946531,1286.4822993933922,0.5341165819408332,1071.3344331990743,0.46095618958932305,5.6387491331714426,5.543725912977692,0.20797677030421158,0.6627241940656491,COMPLETE
156,2.366850141820033,2024-01-26 04:08:13.662862,2024-01-26 04:08:56.391836,0 days 00:00:42.728974,1286.859487059614,0.5354451449208064,1071.3142913282638,0.4748526056755165,5.648454408444204,5.562591729522781,0.21873382401253488,0.6549698225249414,COMPLETE
157,2.544569488907431,2024-01-26 04:08:13.678444,2024-01-26 04:09:12.150120,0 days 00:00:58.471676,1285.5085619864858,0.5418211878118913,1072.2808825964148,0.45748252423585634,5.650540592956441,5.532258226108042,0.2059769100686848,0.6548313297266573,COMPLETE
158,2.65197100088767,2024-01-26 04:08:41.782128,2024-01-26 04:09:41.739424,0 days 00:00:59.957296,1283.4770607235723,0.5402481096643211,1079.120149698536,0.44929855700121596,5.660856284392161,5.516232283975833,0.21203423332950574,0.6115187880158649,COMPLETE
159,2.7367466652970553,2024-01-26 04:09:12.143890,2024-01-26 04:10:11.249663,0 days 00:00:59.105773,1281.6930313553005,0.5420418358656426,1085.3726508778875,0.4478598814820609,5.65261101101571,5.428670711579292,0.23219166065026575,0.6492320635588587,COMPLETE
160,2.8387157933683036,2024-01-26 04:09:12.155330,2024-01-26 04:10:11.255561,0 days 00:00:59.100231,1280.1069380732108,0.5425620566202756,1086.01634873362,0.44747708136072384,5.642810900134131,5.411938079757047,0.20262722603424588,0.6825284074359359,COMPLETE
161,2.6382151721747515,2024-01-26 04:09:41.835382,2024-01-26 04:11:10.283265,0 days 00:01:28.447883,1293.8780576405622,0.5430923637741446,1085.3757542147314,0.45335906021803846,5.636364505764086,5.429057015348402,0.19949083382195573,0.6609248665757932,COMPLETE
162,2.791811174762805,2024-01-26 04:10:11.257486,2024-01-26 04:11:10.281760,0 days 00:00:59.024274,1291.1489055213442,0.5369475941931822,1059.5985195839319,0.45709069626014,5.706983350273129,5.660972099987376,0.22561478564457885,0.7085283644265548,COMPLETE
163,2.472702153208854,2024-01-26 04:10:11.263268,2024-01-26 04:11:10.270740,0 days 00:00:59.007472,1294.3374432433343,0.5443130562263029,1060.7387017178082,0.4580734389026772,5.602305739305313,5.617165939440596,0.2241211832945348,0.5617020406696748,COMPLETE
164,2.3704430562670997,2024-01-26 04:11:10.284303,2024-01-26 04:11:56.045751,0 days 00:00:45.761448,1275.0909421193687,0.5475125663450555,1099.8832288152096,0.4607395120408187,5.613827527954758,5.503702995845758,0.1857853201279378,0.5636588996444264,COMPLETE
165,2.3592400952761325,2024-01-26 04:11:10.290040,2024-01-26 04:11:56.050862,0 days 00:00:45.760822,1273.659708147686,0.5491727539700585,1060.9988644513587,0.47452108796565745,5.607163871824973,5.511508385504664,0.3720185949739486,0.5615833723399446,COMPLETE
166,2.987888395265081,2024-01-26 04:11:10.294322,2024-01-26 04:12:10.392411,0 days 00:01:00.098089,1272.6742400357143,0.5489461729932561,1060.84797114102,0.4600826110583266,5.601876425317291,5.476549930170411,0.18408100317321455,0.5580032322978472,COMPLETE
167,2.5248468847552523,2024-01-26 04:11:56.079733,2024-01-26 04:13:10.372884,0 days 00:01:14.293151,1272.3761042875074,0.5471373164353407,1099.2590654682035,0.47351066055855084,5.606941143235103,5.358414901336243,0.18254987452660873,0.5605638483429195,COMPLETE
168,2.4063338467981503,2024-01-26 04:12:10.383009,2024-01-26 04:12:41.002706,0 days 00:00:30.619697,1274.4943898579204,0.5463509949962148,1077.5589885855475,0.4723817836385646,5.675532475332436,5.458813133509155,0.177471754862899,0.5617874436342742,COMPLETE
169,2.9050650360134043,2024-01-26 04:12:10.394757,2024-01-26 04:13:10.378825,0 days 00:00:59.984068,1273.60661284313,0.549789626029015,1099.0102460113692,0.4727846832116306,5.680446807607808,5.364583782329464,0.22113858406820483,0.5855029939321794,COMPLETE
170,2.591763784531166,2024-01-26 04:12:41.057501,2024-01-26 04:13:56.455595,0 days 00:01:15.398094,1275.1405741483848,0.5491904902269097,1076.3186280872678,0.47172776444664655,5.695704630151482,5.487931918522082,0.18833116072525524,0.5894217959415986,COMPLETE
171,2.7207091076109253,2024-01-26 04:13:10.380629,2024-01-26 04:13:56.475414,0 days 00:00:46.094785,1269.6563743592385,0.5457426091056093,1077.5786224063513,0.4753254949786757,6.786062204754727,5.314879304181995,0.16910561324017212,0.5607463016815235,COMPLETE
172,2.4615033066105747,2024-01-26 04:13:10.389934,2024-01-26 04:14:10.457776,0 days 00:01:00.067842,1288.4076091517413,0.5451976798976186,1078.1120933618674,0.4760839035626058,5.730469998656401,5.328612573051088,0.18278086771684313,0.5646733818310222,COMPLETE
173,2.4906439504585984,2024-01-26 04:14:10.447389,2024-01-26 04:15:09.498262,0 days 00:00:59.050873,1288.1118226441806,0.5452968464311307,1090.8956607443915,0.46533806618222573,5.6312437906717,5.342565260316212,0.17518965671574982,0.5336662769067463,COMPLETE
174,2.5873431473856883,2024-01-26 04:14:10.459908,2024-01-26 04:14:55.440408,0 days 00:00:44.980500,1289.0847439831164,0.5450442384391203,1063.1353386885985,0.46540789824039497,5.602548579095973,5.453131333557657,0.13260250740772456,0.5443246388472859,COMPLETE
175,2.602614020232915,2024-01-26 04:14:10.464573,2024-01-26 04:14:55.411907,0 days 00:00:44.947334,1288.5841343583427,0.5447891356424599,1063.8585252485611,0.47589000829122036,5.603117548740182,5.3562560658014,0.173016422154427,0.5113739465497861,COMPLETE
176,2.8298972478248663,2024-01-26 04:15:09.492017,2024-01-26 04:15:55.164936,0 days 00:00:45.672919,1282.0410315090146,0.5390602376954858,1090.3823212207212,0.48295534533586765,5.742351872762092,5.19951749743485,0.18170484248444338,0.5666909119692459,COMPLETE
177,2.6064112140890368,2024-01-26 04:15:09.500656,2024-01-26 04:16:10.504059,0 days 00:01:01.003403,1281.718412259364,0.540718885564418,1056.6887875997359,0.46560598389869934,5.731422061720111,5.3882680681051225,0.1527920862943119,0.4950434474656751,COMPLETE
178,2.8499922334208536,2024-01-26 04:15:09.504556,2024-01-26 04:15:55.169890,0 days 00:00:45.665334,1281.805727804666,0.542567629598921,1079.9909543662543,0.4824368860807516,5.729039886073872,5.2352205921344215,0.19481901840391852,0.5327357615414,COMPLETE
179,2.473253387676295,2024-01-26 04:16:10.497384,2024-01-26 04:16:38.506294,0 days 00:00:28.008910,1293.6716046763784,0.5392743653960165,1055.6865060530142,0.4652590679184817,5.678638350014904,5.391871386571667,0.15813006716453282,0.5002615873098656,COMPLETE
180,2.834512363286362,2024-01-26 04:16:10.509525,2024-01-26 04:17:08.695715,0 days 00:00:58.186190,1294.8924292582221,0.5380647053220241,1074.1635586604637,0.4776196023254185,5.684790393197168,5.511109108856426,0.2156611367699208,0.5367054372134004,COMPLETE
181,2.506596403963234,2024-01-26 04:16:10.511441,2024-01-26 04:16:52.923094,0 days 00:00:42.411653,1291.1485448082299,0.549923018096038,1073.2154926719493,0.46544849550919337,5.669630768203454,5.511349951691674,0.19389079961649958,0.5420814406943344,COMPLETE
182,2.8144058506689924,2024-01-26 04:16:52.886306,2024-01-26 04:17:39.989183,0 days 00:00:47.102877,1295.3271967238272,0.5370971844609851,1050.7050214159417,0.46806317581723794,5.657620326885001,5.426098408212471,0.12915057874635616,0.519564762546934,COMPLETE
183,2.6140523252782737,2024-01-26 04:17:08.689484,2024-01-26 04:18:08.405592,0 days 00:00:59.716108,1298.2612378991503,0.5458516615989761,1055.45585544546,0.46255324821357674,5.671804293633352,5.303212871359328,0.16512683707096049,0.5177115658549858,COMPLETE
184,2.502340699755878,2024-01-26 04:17:08.700428,2024-01-26 04:18:08.414718,0 days 00:00:59.714290,1294.2407413146566,0.5459212149612948,1046.6865386689237,0.46778971516146894,5.666423765269651,5.298967434841858,0.16230283862378392,0.5215816949545582,COMPLETE
185,2.718752315118833,2024-01-26 04:18:08.398986,2024-01-26 04:18:54.263857,0 days 00:00:45.864871,1289.173839422699,0.5462759150792639,1056.730193191299,0.4644967000591751,5.668399991174498,5.304347588141699,0.19262638221565379,0.4961452051573028,COMPLETE
186,2.3938434060519187,2024-01-26 04:18:08.416306,2024-01-26 04:18:38.866402,0 days 00:00:30.450096,1290.172523681369,0.5499936239902594,1083.2229468001667,0.47052202331779613,5.643118992865551,5.326360447067366,0.14394595649655703,0.5721874032657716,COMPLETE
187,3.1646696311484512,2024-01-26 04:18:08.419086,2024-01-26 04:19:09.256343,0 days 00:01:00.837257,1290.7551781978216,0.5456701805745279,1080.3720289778073,0.47074326872599725,5.638684137226012,5.334960637897475,0.1738619611216256,0.493976286526825,COMPLETE
188,2.359479687125432,2024-01-26 04:18:38.991341,2024-01-26 04:20:08.838727,0 days 00:01:29.847386,1289.0267085212595,0.5499809424935711,1083.0900156824423,0.4685587531256623,5.6516807823936706,5.308765926740659,0.15768999672610592,0.5027324308081633,COMPLETE
189,2.6914826866067645,2024-01-26 04:19:09.257876,2024-01-26 04:20:08.845490,0 days 00:00:59.587614,1285.6427002826335,0.5499757356008027,1088.3495503552338,0.46698637938710813,5.763361116976727,5.388581781956356,0.1459159898733104,0.548940072696363,COMPLETE
190,2.7943604121851524,2024-01-26 04:19:09.265421,2024-01-26 04:19:39.680178,0 days 00:00:30.414757,1285.6679214958756,0.5498069740512929,1087.794113719185,0.4681075785815048,5.7498846493133,5.381748169207672,0.14188912336958157,0.550571544638295,COMPLETE
191,3.6662168580890353,2024-01-26 04:19:39.749567,2024-01-26 04:20:28.930653,0 days 00:00:49.181086,1120.7774571970083,0.5496264489192095,1067.343695803686,0.47795096681296545,7.589188918905001,5.250495006424445,0.15504382160380598,0.5716230539539044,COMPLETE
192,3.0132786337626625,2024-01-26 04:20:08.848264,2024-01-26 04:20:54.016054,0 days 00:00:45.167790,1292.600420953083,0.5428687698800431,1067.7196687034084,0.46003284750003154,5.638011634693588,5.27385191499927,0.15568769883752342,0.5716500407221929,COMPLETE
193,3.1334171501042136,2024-01-26 04:20:08.855662,2024-01-26 04:21:07.934937,0 days 00:00:59.079275,1292.853409387378,0.5430761717525061,1067.1975344383418,0.4611533733322943,5.6406366645004855,5.259077609457255,0.16474140209967733,0.5759997105157532,COMPLETE
194,2.4297733724394748,2024-01-26 04:20:28.938541,2024-01-26 04:21:27.629895,0 days 00:00:58.691354,1292.7479633576725,0.5420280525321578,1082.7042898132327,0.45974496288077615,5.640637708937239,5.325689152420241,0.15692536845596977,0.5151011956125807,COMPLETE
195,4.186123030690408,2024-01-26 04:20:54.197667,2024-01-26 04:21:52.497103,0 days 00:00:58.299436,1294.0630579200094,0.5417880793121841,892.363181320078,0.46268273475422034,5.71000309734491,5.194924296617864,0.1291552345504775,0.5093959790974112,COMPLETE
196,2.462954522615908,2024-01-26 04:21:07.942262,2024-01-26 04:22:08.290546,0 days 00:01:00.348284,1278.1786954054467,0.5400024172450203,1093.4387632061141,0.46995176836363584,5.718866371454737,5.456525351087166,0.1268142157144224,0.5179581146554826,COMPLETE
197,2.607780530698334,2024-01-26 04:21:27.635109,2024-01-26 04:22:27.922225,0 days 00:01:00.287116,1280.175244646367,0.539966428763845,1082.868151766546,0.47096449473057295,5.708708519676633,5.406293038465796,0.135227261828481,0.5030159761107567,COMPLETE
198,3.0016691217766116,2024-01-26 04:22:08.280765,2024-01-26 04:22:51.758315,0 days 00:00:43.477550,1278.2422827617588,0.5387465609871573,1091.838331906321,0.4715327042438068,5.71126638746,5.350348059851475,0.14163536601129262,0.48928307397643683,COMPLETE
199,2.4636317380479755,2024-01-26 04:22:08.292263,2024-01-26 04:23:07.015797,0 days 00:00:58.723534,1277.494757289354,0.5363106581289927,1094.902567248236,0.4557145162335701,5.604349121821198,5.351119120277075,0.12453415942435861,0.48741812735659895,COMPLETE
200,2.6139956579743258,2024-01-26 04:22:27.925006,2024-01-26 04:23:27.290024,0 days 00:00:59.365018,1266.916317646045,0.538841237548316,1094.0783875623742,0.4547851039917913,5.602141051422727,5.3336581094535065,0.11381485250912893,0.47868787780843813,COMPLETE
201,2.8529952409857695,2024-01-26 04:23:07.009025,2024-01-26 04:24:06.630316,0 days 00:00:59.621291,1267.900351876811,0.5358459990740388,1093.9090820367942,0.45593603087894585,5.627053292340197,5.449335687049801,0.11373348009944138,0.4774404545761058,COMPLETE
202,2.570534437417886,2024-01-26 04:23:07.021101,2024-01-26 04:23:51.062453,0 days 00:00:44.041352,1267.5840239339154,0.5367355535424311,1093.030293978292,0.4543847941985994,5.607082729377546,5.429600335492995,0.09416748354084244,0.6343641930710227,COMPLETE
203,2.5500334351899943,2024-01-26 04:23:27.296717,2024-01-26 04:24:27.191913,0 days 00:00:59.895196,1284.2531860275128,0.5345540299844564,1094.6870998360116,0.4771294537713517,5.62502624513239,5.44666432696891,0.10328655174694858,0.5294110951406471,COMPLETE
204,3.215528772304618,2024-01-26 04:23:51.156143,2024-01-26 04:24:47.776000,0 days 00:00:56.619857,1284.7816161236367,0.5446138137986422,1084.775586731301,0.45757792817626014,5.63608091774301,5.464050830832541,0.12737726598889856,0.5282168994704693,COMPLETE
205,2.6154676349384562,2024-01-26 04:24:06.633952,2024-01-26 04:25:05.207933,0 days 00:00:58.573981,1284.9331233699436,0.5435990927824135,1082.6810247690535,0.4781008940939628,5.635259564137987,5.332332036139454,0.1295645150125437,0.4530088060385764,COMPLETE
206,2.6973063276523703,2024-01-26 04:24:27.195150,2024-01-26 04:25:25.101195,0 days 00:00:57.906045,1277.6516419163581,0.5427423654583147,1082.797323204553,0.4579589930767509,5.686016878261866,5.3448126649028,0.1203038983701473,0.5435509259352015,COMPLETE
207,4.6226482349720435,2024-01-26 04:24:48.981986,2024-01-26 04:25:47.005691,0 days 00:00:58.023705,1278.536027970744,0.40302577687610763,1082.1628884790966,0.4811150232191616,5.688362679788687,5.325546439384801,0.12281679398726497,0.565053510697323,COMPLETE
208,2.5198428442380063,2024-01-26 04:25:06.531433,2024-01-26 04:26:10.380893,0 days 00:01:03.849460,1276.0768705124697,0.5409636043875794,1087.8996781161475,0.47431596093053446,5.692358602566462,5.39943508611903,0.14894258328803062,0.5557486824206646,COMPLETE
209,2.697969427213192,2024-01-26 04:25:25.103054,2024-01-26 04:26:24.252892,0 days 00:00:59.149838,1274.6518747769442,0.5396829605785978,1099.0188605588135,0.4748740025013228,5.732214299311026,5.3880985248088535,0.1533727620149817,0.15286535014162284,COMPLETE
210,2.6333862465409417,2024-01-26 04:25:47.187590,2024-01-26 04:26:44.399439,0 days 00:00:57.211849,1272.9757211118192,0.5397577312463497,1099.0344721061178,0.4738096892543913,5.770563214969886,5.3888151096801105,0.1494293853522207,0.15729410674198813,COMPLETE
211,2.736295948872491,2024-01-26 04:26:10.406961,2024-01-26 04:27:09.103281,0 days 00:00:58.696320,1299.644014945763,0.5462212907972215,1099.9461760165984,0.4627344976792892,5.778948609041376,5.366479312959205,0.17635714066145203,0.5114042790270544,COMPLETE
212,3.3139748168902665,2024-01-26 04:26:24.255363,2024-01-26 04:27:23.488249,0 days 00:00:59.232886,1287.349617833532,0.4553234706647479,1078.1149340844754,0.46142832718668747,5.779473828856492,5.482952935250982,0.18302330701839636,0.5936452396748554,COMPLETE
213,2.5042328934961584,2024-01-26 04:26:44.402550,2024-01-26 04:27:44.489094,0 days 00:01:00.086544,1288.9111382447518,0.5462018261188846,1075.8888225614112,0.4697144758799352,5.6579326102849254,5.286746107435593,0.1755900025295513,0.5164165786592533,COMPLETE
214,2.883516195113475,2024-01-26 04:27:23.490192,2024-01-26 04:28:09.349391,0 days 00:00:45.859199,1293.7934026211087,0.5450439539973161,1049.1243963816255,0.46902566856689343,5.662358647889383,5.262933058303127,0.1653457958974049,0.5167809111101592,COMPLETE
215,2.8157683653082164,2024-01-26 04:27:23.499379,2024-01-26 04:28:23.655591,0 days 00:01:00.156212,1294.2919106344082,0.5461262115820491,1090.3028171269177,0.4683664401520444,5.664734673301341,5.294066287958562,0.1637507334693564,0.5264631132201955,COMPLETE
216,3.171469201610958,2024-01-26 04:27:44.494841,2024-01-26 04:28:42.353462,0 days 00:00:57.858621,1295.2439389185497,0.5459073811919971,1061.5400420973385,0.466752427570164,5.601107959421337,5.304925258101737,0.16238971665614899,0.530996472712213,COMPLETE
217,2.5999035736068583,2024-01-26 04:28:10.097806,2024-01-26 04:29:23.817471,0 days 00:01:13.719665,1294.3744759071797,0.536103780494442,1087.9688401343958,0.4645384027773522,5.632653186378136,5.295890414226208,0.2389229010821266,0.5372094806883242,COMPLETE
218,2.665842599544394,2024-01-26 04:28:23.666310,2024-01-26 04:29:23.810762,0 days 00:01:00.144452,1284.3027449945894,0.5325368235214958,1061.7631226366575,0.46430707075454825,5.603893102614961,5.318097402434912,0.1400488842015793,0.4597128137023185,COMPLETE
219,2.645088529768503,2024-01-26 04:28:42.355603,2024-01-26 04:29:42.954853,0 days 00:01:00.599250,1282.3718861537948,0.5350737762504947,1086.6168613116815,0.46467825683661884,5.718359187219697,5.616262551103593,0.1415477735607144,0.5553013161554584,COMPLETE
220,2.354851382969862,2024-01-26 04:29:23.818793,2024-01-26 04:30:09.169180,0 days 00:00:45.350387,1282.987406679966,0.5499335915656983,1070.480828079436,0.48215306371274885,5.717419063813024,5.605281476461306,0.23078390797861803,0.49456295842491427,COMPLETE
221,2.4396699474410584,2024-01-26 04:29:23.825585,2024-01-26 04:30:24.508315,0 days 00:01:00.682730,1281.7005159028317,0.5421364068499263,1047.5892520113712,0.4810535312039063,5.722473560431684,5.125880890465922,0.2026755537335153,0.4930737818474892,COMPLETE
222,2.635012396136754,2024-01-26 04:29:42.959456,2024-01-26 04:30:42.958530,0 days 00:00:59.999074,1289.0568348015743,0.5408119188997804,1070.8883814451092,0.45221232252213955,5.683188162674273,5.430945802101293,0.19947443936493212,0.5852552862262729,COMPLETE
223,2.651414638132828,2024-01-26 04:30:24.495570,2024-01-26 04:31:26.790332,0 days 00:01:02.294762,1288.0940113443105,0.5494891686412672,1072.9521434654541,0.48412775593704455,5.6865403457163834,5.604424935076577,0.2285707673663916,0.4914974634059795,COMPLETE
224,2.3557586313335244,2024-01-26 04:30:24.510887,2024-01-26 04:31:09.865411,0 days 00:00:45.354524,1287.414396216791,0.5423545720793392,1071.0927161933623,0.4840816311191702,5.727196871154846,5.552976247517949,0.2252981222153407,0.5006481237869519,COMPLETE
225,2.4367830358441487,2024-01-26 04:30:42.963081,2024-01-26 04:31:44.216134,0 days 00:01:01.253053,1279.8152549255678,0.5496175583489872,1076.0864516320503,0.4837184222309645,5.727844490112306,5.585203105157281,0.20488909611065576,0.4649383561482864,COMPLETE
226,2.523230291601122,2024-01-26 04:31:10.050383,2024-01-26 04:32:28.427073,0 days 00:01:18.376690,1273.621215426437,0.5493965191321892,1076.3532049451733,0.4860509923760089,5.73653991104961,5.555666759047876,0.23963380372097778,0.48551731358954947,COMPLETE
227,2.7408736712323134,2024-01-26 04:31:29.031155,2024-01-26 04:32:28.432212,0 days 00:00:59.401057,1272.760877195873,0.5298967726777223,1058.000240046368,0.4826991781900396,5.723133654663098,5.524277979157206,0.22135439517635058,0.46231119418291494,COMPLETE
228,2.77540252755748,2024-01-26 04:31:44.219266,2024-01-26 04:32:43.561640,0 days 00:00:59.342374,1274.4518898432286,0.5422812561953075,1075.0121871614513,0.4798154793219537,5.7480756251275995,5.56695632367032,0.22119803609011066,0.47092813329190303,COMPLETE
